"","geohash","netdiff","netdiff2","netdiff3","netdiff4","netdiff5","netdiff6","netdiff7","netdiff8","netdiff9","netdiff10","netdiff11","netdiff12"
"10651","dr5re7k",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10652","dr5re85",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"10653","dr5re8r",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10654","dr5re8x",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"10655","dr5re9j",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10656","dr5rebf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10657","dr5rech",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"10658","dr5red9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10659","dr5rem6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10660","dr5rem7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"10661","dr5renq",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10662","dr5reqw",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"10663","dr5retk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"10664","dr5rew1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10665","dr5rewj",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"10666","dr5rf8m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5
"10667","dr5rfgy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10668","dr5rfgz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"10669","dr5rfmd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"10670","dr5rg1h",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10671","dr5rg1q",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"10672","dr5rg1w",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10673","dr5rg3c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"10674","dr5rg3x",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"10675","dr5rg4s",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10676","dr5rg4y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"10677","dr5rg5s",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"10678","dr5rg6e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10679","dr5rg97",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10680","dr5rg9v",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"10681","dr5rgb8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10682","dr5rgdg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10683","dr5rge5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10684","dr5rgh8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10685","dr5rgj9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"10686","dr5rgjt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"10687","dr5rgke",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2
"10688","dr5rgmd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10689","dr5rgmu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10690","dr5rgn1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10691","dr5rgnw",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"10692","dr5rgq3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10693","dr5rgqp",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"10694","dr5rgrf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10695","dr5rgs1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10696","dr5rgs4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"10697","dr5rgt6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"10699","dr5rgvj",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"10700","dr5rgvu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10701","dr5rgwh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"10702","dr5rgwm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10703","dr5rgy6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10704","dr5rgyc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"10705","dr5rgyh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10706","dr5rgyp",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"10707","dr5rgyt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10708","dr5rgze",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"10709","dr5rh1b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10710","dr5rh1e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10711","dr5rh4q",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10712","dr5rh75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10713","dr5rh80",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"10714","dr5rh81",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"10715","dr5rh8w",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"10716","dr5rh8x",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10717","dr5rhbb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10718","dr5rhch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10719","dr5rhdp",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10720","dr5rhf1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10721","dr5rhgt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10722","dr5rhgv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10723","dr5rhh0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10724","dr5rhhd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"10725","dr5rhhr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10726","dr5rhjd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10727","dr5rhjj",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10728","dr5rhjv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10729","dr5rhk1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10730","dr5rhk5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10731","dr5rhkz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10732","dr5rhmt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10733","dr5rhmy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10734","dr5rhmz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10735","dr5rhnt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10736","dr5rhpq",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10737","dr5rhxf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"10738","dr5rhy6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10739","dr5rhzf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"10740","dr5rhzg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10741","dr5rhzm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10742","dr5rhzt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"10743","dr5rj0n",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10744","dr5rj0p",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10745","dr5rj2h",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10746","dr5rj3f",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10747","dr5rj5v",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10748","dr5rj9k",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"10749","dr5rj9m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10750","dr5rj9w",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"10751","dr5rjdd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10752","dr5rjh9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10753","dr5rjhs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"10754","dr5rjkz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"10755","dr5rjny",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10756","dr5rjq6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10757","dr5rjqn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10758","dr5rjsb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10759","dr5rjw6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10760","dr5rjxj",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10761","dr5rjz3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"10762","dr5rk3b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10763","dr5rk47",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10764","dr5rk4k",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10765","dr5rkb1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10766","dr5rkbh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10767","dr5rkbt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10768","dr5rkfv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"10769","dr5rknb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"10770","dr5rm1d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10771","dr5rm3n",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"10772","dr5rm3r",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10773","dr5rm45",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10774","dr5rm4c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10775","dr5rm6q",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10776","dr5rm78",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10777","dr5rm8b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"10778","dr5rm8e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10779","dr5rm96",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10780","dr5rmc4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10781","dr5rmcw",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10782","dr5rmd7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10783","dr5rmdg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10784","dr5rmhp",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10785","dr5rmng",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10786","dr5rmq8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10787","dr5rmqf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"10788","dr5rmqg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"10789","dr5rmrz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"10790","dr5rmsf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"10791","dr5rmt4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10792","dr5rmvx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10793","dr5rmx3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10794","dr5rmz2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10795","dr5rmzc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10796","dr5rmzs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"10797","dr5rn5b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10798","dr5rn5n",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10799","dr5rnjy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10800","dr5rnk2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10801","dr5rnk3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"10802","dr5rnm6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"10803","dr5rnnb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10804","dr5rnnx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10805","dr5rnwk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10806","dr5rnz3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10807","dr5rpb8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10808","dr5rpb9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"10809","dr5rpfy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"10810","dr5rq0y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"10811","dr5rq30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10812","dr5rq31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10813","dr5rq4j",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10814","dr5rq5m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2
"10815","dr5rqbr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10816","dr5rqct",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"10817","dr5rqd6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"10818","dr5rqdk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10819","dr5rqe6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10820","dr5rqf8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10821","dr5rqh9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10822","dr5rqjw",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10823","dr5rqns",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10824","dr5rqps",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10825","dr5rqux",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10826","dr5rqwh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"10827","dr5rr07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10828","dr5rr0j",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"10829","dr5rr7b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"10830","dr5rr7f",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10831","dr5rrcd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"10832","dr5rrdt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10833","dr5rrdv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10834","dr5rrdx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10835","dr5rrh6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10836","dr5rrhg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10837","dr5rrhk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10838","dr5rrjb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10839","dr5rrm2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10840","dr5rrm6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"10841","dr5rrmd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10842","dr5rrnn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"10843","dr5rrt0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10844","dr5rruj",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"10845","dr5rrvn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10846","dr5rrvz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10847","dr5rrx1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10848","dr5rrxq",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"10849","dr5rryb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"10850","dr5rrz2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10851","dr5rrz8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10852","dr5rs1h",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"10853","dr5rs1m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"10854","dr5rs45",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"10855","dr5rs4w",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"10856","dr5rs4x",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10857","dr5rs6w",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10858","dr5rs6z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10859","dr5rs9e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10860","dr5rsde",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"10861","dr5rsdu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10862","dr5rsvk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"10863","dr5rszp",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"10865","dr5rszz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10866","dr5rt1s",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10867","dr5rt2h",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"10868","dr5rt61",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2
"10869","dr5rt9w",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10870","dr5rtbh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"10871","dr5rtcy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10872","dr5rteq",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10873","dr5rtex",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"10874","dr5rtfd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10875","dr5rtfs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10876","dr5rtgb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10877","dr5rtj7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2
"10878","dr5rtkq",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10879","dr5rtn1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10880","dr5rtpx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10881","dr5rtqt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"10882","dr5rtrk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"10883","dr5rtrn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"10885","dr5rtrp",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10886","dr5rtv7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10887","dr5rtve",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"10888","dr5rtvt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"10889","dr5rtwj",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10890","dr5rtxq",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10891","dr5rtyb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10892","dr5rtz1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4
"10895","dr5runb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"10896","dr5rupj",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"10897","dr5rv22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10898","dr5rvmt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"10900","dr5rvxb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10901","dr5rw0v",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"10902","dr5rw10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10903","dr5rw1c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10904","dr5rw57",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10905","dr5rw5c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10906","dr5rw5y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10907","dr5rw6v",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10908","dr5rwcm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"10909","dr5rwd1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10910","dr5rwd5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10911","dr5rwej",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"10912","dr5rwhq",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10913","dr5rwhr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10914","dr5rwhx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2
"10915","dr5rwmp",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10916","dr5rwnw",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10917","dr5rwr9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10918","dr5rwtg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"10919","dr5rwuy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10920","dr5rwx5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"10921","dr5rwx7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10922","dr5rwx9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"10923","dr5rwyq",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10924","dr5rwz3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10925","dr5rx87",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10926","dr5rxc0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10927","dr5rxc8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"10928","dr5rxcf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10929","dr5rxe9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2
"10930","dr5rxf3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10931","dr5rxg8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"10932","dr5rxn7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10933","dr5rxvg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"10934","dr5rybm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10935","dr5ryc6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"10936","dr5rycu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"10937","dr5rye5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"10938","dr5ryeh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10939","dr5ryrm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10940","dr5ryw7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"10941","dr5ryzb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10942","dr5rz0j",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10943","dr5rz1z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"10944","dr5rz2p",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"10945","dr5rz2w",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2
"10946","dr5rz3b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10947","dr5rz3q",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"10948","dr5rz6m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10949","dr5rz7b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
