"","geohash","netdiff","netdiff20","netdiff21","netdiff22","netdiff23","netdiff24","netdiff25","netdiff26","netdiff27","netdiff28","netdiff29","netdiff30"
"10860","dr5rv69",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"10861","dr5rv6n",NA,NA,-1,-4,-1,0,-1,1,-1,-1,-1,1
"10862","dr5rv8g",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10863","dr5rv9c",NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,-1,-1
"10864","dr5rv9z",NA,NA,NA,NA,NA,NA,-2,-1,-1,-1,1,0
"10865","dr5rvb9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10866","dr5rvbd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10867","dr5rvbq",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10868","dr5rvbt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10869","dr5rvbz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"10870","dr5rvc9",NA,NA,NA,NA,NA,NA,NA,NA,-1,1,-1,-1
"10871","dr5rvdz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2
"10872","dr5rvfb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"10873","dr5rvg5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10874","dr5rvgk",NA,NA,NA,NA,NA,0,-1,-1,1,-2,-1,1
"10875","dr5rvmp",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2
"10876","dr5rvss",NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,0,1
"10877","dr5rvt6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10878","dr5rvt7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10879","dr5rvt8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10880","dr5rvtf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10881","dr5rvtp",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,0
"10882","dr5rvu0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,-1
"10883","dr5rvuk",NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,-1,-1
"10884","dr5rvux",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2
"10885","dr5rvyr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"10886","dr5rvyv",NA,NA,NA,NA,NA,NA,NA,-1,-1,1,-1,-2
"10887","dr5rvyw",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2
"10888","dr5rvyz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10889","dr5rw1j",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10890","dr5rw32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10891","dr5rwnn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10892","dr5rwry",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10893","dr5rwwm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
"10894","dr5rwz1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10895","dr5rx9j",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10896","dr5rxf4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2
"10897","dr5rxgf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10898","dr5rxkx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10899","dr5rxnb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
"10900","dr5rxp4",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-1,-2
"10901","dr5rxpp",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10902","dr5rxqe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10903","dr5rxqv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10904","dr5rxsv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,-2
"10905","dr5rxsx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10906","dr5rxsz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3
"10907","dr5rxt6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"10908","dr5rxte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10909","dr5rxtk",NA,NA,NA,NA,NA,NA,NA,NA,-1,-1,-2,-1
"10910","dr5rxtp",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,-1
"10911","dr5rxtq",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10912","dr5rxu6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10913","dr5rxu9",NA,NA,NA,NA,NA,NA,NA,NA,-2,-1,1,-1
"10914","dr5rxv3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"10915","dr5rxv9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10916","dr5ry1b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2
"10917","dr5ry2c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,-2
"10918","dr5ry2f",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10919","dr5ry2t",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10920","dr5ry2v",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"10921","dr5ry4b",NA,NA,NA,NA,NA,NA,NA,-1,-2,-1,-2,-1
"10922","dr5ry59",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10923","dr5ry5f",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10924","dr5ry5j",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,-1
"10925","dr5ry79",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10926","dr5ry8n",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2
"10927","dr5ry95",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2
"10928","dr5rybd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10929","dr5rycy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10930","dr5rydf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10931","dr5rydp",NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,-1,-1
"10932","dr5ryev",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10933","dr5ryf8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10934","dr5ryg1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10935","dr5ryjm",NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,1,-1
"10936","dr5ryk6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10937","dr5ryme",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"10938","dr5rymq",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,-1
"10939","dr5ryne",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,-1
"10940","dr5rynk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10941","dr5ryp9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10942","dr5rypc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"10943","dr5rypq",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,1
"10944","dr5ryps",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,-1
"10945","dr5ryq8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10946","dr5rysp",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10947","dr5rysv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,-1
"10948","dr5ryu7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10949","dr5ryuf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10950","dr5ryuh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"10951","dr5ryw1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,-1
"10952","dr5rz6w",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10953","dr5rz6y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"10954","dr5rzk5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
"10955","dr5x0xh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10956","dr5x0yt",NA,NA,0,8,4,3,8,7,11,10,8,2
"10958","dr5x0yw",NA,NA,0,0,3,0,2,-2,0,0,1,-3
"10960","dr5x1p8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
"10962","dr5x1pf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10963","dr5x29e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,-1
"10964","dr5x2c9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"10965","dr5x2ej",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10966","dr5x2ek",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10967","dr5x2f7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"10968","dr5x2fe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"10969","dr5x2gq",NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,-4,-1
"10970","dr5x2qx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"10973","dr5x2t9",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1
"10974","dr5x83p",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,1
"10975","dr5x878",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10976","dr5x8tt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10977","dr5x8ws",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10978","dr5xb22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10979","dr5xb5s",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10980","dr5xbh9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10981","dr72h2v",NA,NA,NA,NA,-3,-3,-1,-4,-2,-1,-2,-1
"10982","dr72hd6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-1
"10984","dr72hfg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,-2
"10985","dr72j2v",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10986","dr72j9r",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10987","dr72jdt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10988","dr72jjz",NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,1,-1
"10989","dr72jm2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10990","dr72jm4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10991","dr72jne",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2
"10992","dr72jpz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,-2
"10993","dr72jqy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,-1
"10994","dr72jrh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,1
"10995","dr72jrq",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"10996","dr72jrx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3
"10997","dr72js5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"10998","dr72jsb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"10999","dr72jsx",NA,NA,NA,NA,NA,NA,1,1,1,-2,1,0
"11000","dr72juw",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"11001","dr72jv5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"11002","dr72jxq",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"11003","dr72jyp",NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,-1,-1
"11004","dr72jyr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"11005","dr72m23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2
"11006","dr72m3k",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"11007","dr72m82",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"11008","dr72mb1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"11009","dr72mb3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"11010","dr72mb8",NA,NA,0,-1,-1,-2,0,-2,-1,-1,1,-1
"11011","dr72njv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"11012","dr72nx0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"11013","dr72pp4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"11014","dr72r20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"11015","dr5prz7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"11016","dr5przp",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2
"11017","dr5przz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"11018","dr5pxbg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"11019","dr5pxck",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,-1
"11020","dr5r24h",NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,-2,-1
"11021","dr5r7c5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"11022","dr5r7v1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,-1
"11023","dr5renm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"11024","dr5reru",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"11025","dr5rgs4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"11026","dr5rhwf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"11027","dr5rhxe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3
"11028","dr5rhxp",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"11029","dr5rk4m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"11030","dr5rk4z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-1
"11031","dr5rk67",NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,-1,-1
"11032","dr5rk6f",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,-2
"11033","dr5rk7v",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"11034","dr5rkd0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"11035","dr5rkev",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,-1
"11036","dr5rkjy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"11037","dr5rkmy",NA,NA,NA,NA,NA,NA,NA,NA,-1,-2,0,0
"11038","dr5rkpf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-1
"11039","dr5rkqz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2
"11040","dr5rktr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,-1
"11041","dr5rku2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"11042","dr5rkum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3
"11043","dr5rkvm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2
"11044","dr5rkwx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,-1
"11045","dr5rkzq",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"11046","dr5rm0g",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"11047","dr5rm1f",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"11048","dr5rm3x",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"11049","dr5rm5t",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"11050","dr5rmj6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"11051","dr5rmk7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,-1
"11052","dr5rmmc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2
"11053","dr5rmpb",NA,NA,NA,-1,-1,1,-1,-2,-1,-1,1,-1
"11054","dr5rmq7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"11055","dr5rmr7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"11056","dr5rmv4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"11057","dr5rmw4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"11058","dr5rmxk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"11059","dr5rmxt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"11060","dr5rqnf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"11061","dr5rqp9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"11062","dr5rrzf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"11063","dr5rs73",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-1
"11064","dr5rsb5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,1
"11065","dr5rsu7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-1
"11066","dr5rt00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"11067","dr5rt1f",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,-1
"11068","dr5rt23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"11069","dr5rt66",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"11070","dr5rt6z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"11071","dr5rt95",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"11072","dr5rt9u",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"11073","dr5rtb6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"11074","dr5rteb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,-1
"11075","dr5rtj0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"11076","dr5rtkh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3
"11077","dr5rtkm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"11078","dr5rtkv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"11079","dr5rtnb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"11080","dr5rtqc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"11081","dr5ruzd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"11082","dr5rv2e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"11084","dr5rv2t",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"11085","dr5rv6j",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,-1
"11086","dr5rvef",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"11087","dr5rvg1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"11088","dr5rvh7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"11089","dr5rvt9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"11090","dr5rvv3",NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,-1,-1
"11091","dr5rvyu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"11092","dr5rvzm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-1
"11093","dr5rw0k",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"11094","dr5rw4d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"11095","dr5rw5p",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"11096","dr5rw6u",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"11097","dr5rwr7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"11098","dr5rwwd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"11099","dr5rwz8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,-1
"11100","dr5rxcg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"11101","dr5rxjx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"11102","dr5rxk6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"11103","dr5rxmr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,-2
"11104","dr5rxpy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"11105","dr5rxr3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"11106","dr5rxuh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,0
"11107","dr5ry0c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"11108","dr5ry1k",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,1
"11109","dr5ry1p",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,-2
"11110","dr5ry40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"11111","dr5ry5c",NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,-1,-1
"11112","dr5ry6d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,-1
"11113","dr5ry7p",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"11114","dr5ry9x",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"11115","dr5rybm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-1
"11116","dr5rye5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"11117","dr5ryek",NA,NA,NA,NA,NA,-1,1,1,-2,1,0,1
"11119","dr5ryf5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"11120","dr5ryfj",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"11121","dr5rym3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"11122","dr5rym6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"11124","dr5rym7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"11125","dr5rym8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,0
"11127","dr5rynb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2
"11128","dr5rynm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"11129","dr5rypg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,-1
"11130","dr5ryqc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"11131","dr5ryqj",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"11132","dr5ryre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"11133","dr5ryt3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2
"11135","dr5rytu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"11136","dr5rz0n",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"11137","dr5rzue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2
"11138","dr5rzut",NA,NA,NA,NA,NA,-2,-2,-1,-2,-1,0,-3
"11139","dr5x2xy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"11140","dr5x385",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3
"11141","dr5x3ew",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"11142","dr5x825",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"11143","dr5x85r",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"11144","dr5x864",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"11145","dr5x871",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"11146","dr5x872",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,-1
"11147","dr5x8jt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"11148","dr5x8m3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"11149","dr5x8nb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"11150","dr5x8v3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"11151","dr5xbbw",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,-1
"11152","dr5xd0h",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"11153","dr5xfc8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"11154","dr5xfgx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"11155","dr5xk18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"11156","dr721sr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"11157","dr72516",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"11158","dr72h2z",NA,NA,NA,NA,NA,NA,NA,NA,-2,1,1,-1
"11159","dr72hcx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"11161","dr72hd0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"11162","dr72hu3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"11163","dr72j92",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"11164","dr72jm8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
"11165","dr72jtt",NA,NA,NA,NA,NA,NA,1,-1,-5,0,0,-2
"11167","dr72ju9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
